0.05815 0.0709948135946319 
0.1163 0.0943864830558798 
0.17445 0.117189167430509 
0.2326 0.139417696931165 
0.29075 0.161086528356614 
0.3489 0.182209754494027 
0.40705 0.202801113284527 
0.4652 0.222873996757953 
0.52335 0.24244145974265 
0.5815 0.261516228355958 
0.63965 0.280110708280913 
0.6978 0.298236992834546 
0.75595 0.315906870833034 
0.8141 0.333131834258805 
0.87225 0.349923085734597 
0.9304 0.366291545809317 
0.98855 0.382247860060461 
1.0467 0.397802406017688 
1.10485 0.412965299912067 
1.163 0.427746403255389 
1.22115 0.442155329253806 
1.2793 0.456201449059987 
1.33745 0.46989389786785 
1.3956 0.483241580853825 
1.45375 0.496253178968531 
1.5119 0.508937154582615 
1.57005 0.521301756990433 
1.6282 0.53335502777516 
1.68635 0.545104806038802 
1.7445 0.556558733500524 
1.80265 0.567724259466605 
1.8608 0.578608645675253 
1.91895 0.589218971019434 
1.9771 0.599562136150777 
2.03525 0.609644867967563 
2.0934 0.619473723989709 
2.15155 0.629055096623584 
2.2097 0.638395217319454 
2.26785 0.647500160624236 
2.326 0.65637584813221 
2.38415 0.665028052336252 
2.4423 0.6734624003821 
2.50045 0.681684377728089 
2.5586 0.689699331712734 
2.61675 0.697512475032488 
2.6749 0.705128889131929 
2.73305 0.712553527508584 
2.7912 0.719791218934546 
2.84935 0.726846670596968 
2.9075 0.73372447115948 
2.96565 0.740429093746526 
3.0238 0.746964898852557 
3.08195 0.753336137177971 
3.1401 0.759546952393646 
3.19825 0.765601383835866 
3.2564 0.771503369133387 
3.31455 0.777256746768362 
3.3727 0.782865258572777 
3.43085 0.788332552162033 
3.489 0.793662183307247 
3.54715 0.798857618247829 
3.6053 0.803922235945821 
3.66345 0.808859330283478 
3.7216 0.813672112205515 
3.77975 0.818363711807414 
3.8379 0.822937180371146 
3.89605 0.82739549234964 
3.9542 0.831741547301283 
4.01235 0.835978171775704 
4.0705 0.840108121152088 
4.12865 0.844134081431191 
4.1868 0.848058670982238 
4.24495 0.85188444224584 
4.3031 0.855613883394021 
4.36125 0.85924941994846 
4.4194 0.862793416357978 
4.47755 0.866248177536309 
4.5357 0.869615950361147 
4.59385 0.872898925135456 
4.652 0.876099237011975 
4.71015 0.879218967381863 
4.7683 0.882260145228376 
4.82645 0.885224748446459 
4.8846 0.888114705129113 
4.94275 0.890931894821369 
5.0009 0.893678149742695 
5.05905 0.896355255978615 
5.1172 0.898964954642327 
5.17535 0.901508943007078 
5.2335 0.903988875610019 
5.29165 0.906406365328266 
5.3498 0.908762984427874 
5.40795 0.911060265586391 
5.4661 0.913299702889669 
5.52425 0.915482752803571 
5.5824 0.91761083512122 
5.64055 0.919685333886388 
5.6987 0.92170759829364 
5.75685 0.923678943565811 
5.815 0.925600651809389 
5.87315 0.92747397284836 
5.9313 0.929300125037061 
5.98945 0.931080296052558 
6.0476 0.932815643667078 
6.10575 0.934507296500995 
6.1639 0.936156354756848 
6.22205 0.937763890934884 
6.2802 0.939330950530577 
6.33835 0.940858552714595 
6.3965 0.942347690995634 
6.45465 0.94379933386657 
6.5128 0.945214425434338 
6.57095 0.946593886033953 
6.6291 0.94793861282707 
6.68725 0.949249480385469 
6.7454 0.950527341259855 
6.80355 0.951773026534333 
6.8617 0.952987346366917 
6.91985 0.954171090516437 
6.978 0.955325028856176 
7.03615 0.956449911874569 
7.0943 0.957546471163307 
7.15245 0.958615419893135 
7.2106 0.959657453277682 
7.26875 0.96067324902561 
7.3269 0.961663467781371 
7.38505 0.962628753554875 
7.4432 0.963569734140335 
7.50135 0.964487021524566 
7.5595 0.965381212285003 
7.61765 0.966252887977699 
7.6758 0.967102615515553 
7.73395 0.967930947537011 
7.7921 0.968738422765488 
7.85025 0.969525566359742 
7.9084 0.970292890255413 
7.96655 0.971040893497982 
8.0247 0.971770062567327 
8.08285 0.972480871694122 
8.141 0.973173783168259 
8.19915 0.973849247639509 
8.2573 0.974507704410613 
8.31545 0.975149581722991 
8.3736 0.975775297035259 
8.43175 0.976385257294728 
8.4899 0.976979859202077 
8.54805 0.977559489469353 
8.6062 0.978124525071474 
8.66435 0.97867533349141 
8.7225 0.979212272959176 
8.78065 0.979735692684819 
8.8388 0.980245933085534 
8.89695 0.98074332600706 
8.9551 0.981228194939502 
9.01325 0.981700855227724 
9.0714 0.982161614276436 
9.12955 0.982610771750123 
9.1877 0.983048619767938 
9.24585 0.983475443093688 
9.304 0.983891519321036 
9.36215 0.984297119054039 
9.4203 0.984692506083146 
9.47845 0.985077937556751 
9.5366 0.985453664148443 
9.59475 0.985819930220034 
9.6529 0.986176973980482 
9.71105 0.986525027640822 
9.7692 0.986864317565182 
9.82735 0.987195064418008 
9.8855 0.987517483307579 
9.94365 0.987831783925904 
10.0018 0.988138170685099 
10.05995 0.988436842850336 
10.1181 0.988727994669434 
10.17625 0.989011815499195 
10.2344 0.989288489928556 
10.29255 0.989558197898639 
10.3507 0.989821114819781 
10.40885 0.990077411685615 
10.467 0.990327255184281 
10.52515 0.990570807806832 
10.5833 0.990808227952916 
10.64145 0.991039670033794 
10.6996 0.991265284572766 
10.75775 0.991485218303064 
10.8159 0.991699614263284 
10.87405 0.991908611890419 
10.9322 0.992112347110536 
10.99035 0.992310952427185 
11.0485 0.992504557007576 
11.10665 0.992693286766581 
11.1648 0.992877264448628 
11.22295 0.99305660970753 
11.2811 0.993231439184307 
11.33925 0.99340186658304 
11.3974 0.993568002744829 
11.45555 0.993729955719871 
11.5137 0.993887830837744 
11.57185 0.994041730775901 
11.63 0.994191755626451 
