0.00249066131245192 0.00 
0.00749067172915763 0.00 
0.0125158079318306 0.00 
0.0175663237178992 0.00 
0.0226424767497598 0.01 
0.0277445286336553 0.01 
0.0328727450005748 0.01 
0.0380273955892393 0.01 
0.0432087543312368 0.02 
0.048417099438375 0.02 
0.0536527134923201 0.02 
0.0589158835365947 0.02 
0.0642069011710103 0.02 
0.0695260626486102 0.02 
0.0748736689752055 0.03 
0.080250026011586 0.03 
0.0856554445784939 0.03 
0.0910902405644508 0.03 
0.0965547350365295 0.03 
0.10204925435417 0.03 
0.10757413028614 0.04 
0.113129700130742 0.04 
0.118716306839382 0.04 
0.124334299143605 0.04 
0.129984031685724 0.04 
0.135665865153155 0.05 
0.141380166416594 0.05 
0.147127308672162 0.05 
0.152907671587661 0.05 
0.158721641453081 0.05 
0.164569611335504 0.06 
0.170451981238571 0.06 
0.176369158266659 0.06 
0.182321556793955 0.06 
0.188309598638577 0.06 
0.194333713241958 0.06 
0.200394337853649 0.07 
0.206491917721768 0.07 
0.212626906289284 0.07 
0.218799765396364 0.07 
0.225010965489005 0.07 
0.231260985834177 0.07 
0.23755031474174 0.07 
0.243879449793388 0.07 
0.250248898078868 0.08 
0.256659176439787 0.08 
0.263110811721276 0.08 
0.269604341031824 0.08 
0.27614031201161 0.08 
0.282719283109652 0.08 
0.289341823870145 0.08 
0.296008515228335 0.09 
0.302719949816321 0.09 
0.309476732279201 0.09 
0.316279479601954 0.09 
0.323128821447529 0.09 
0.330025400506589 0.09 
0.3369698728594 0.10 
0.343962908350371 0.10 
0.351005190975783 0.11 
0.358097419285275 0.11 
0.365240306797655 0.11 
0.372434582431683 0.11 
0.37968099095245 0.11 
0.386980293434061 0.11 
0.39433326773932 0.11 
0.401740709017182 0.11 
0.409203430218771 0.11 
0.416722262632799 0.11 
0.424298056441256 0.11 
0.431931681296328 0.11 
0.439624026919483 0.12 
0.447376003723801 0.12 
0.455188543460595 0.12 
0.463062599891501 0.12 
0.470999149487237 0.12 
0.478999192154313 0.13 
0.487063751991044 0.13 
0.495193878074294 0.13 
0.503390645278472 0.13 
0.511655155128366 0.13 
0.51998853668751 0.13 
0.52839194748389 0.14 
0.536866574474862 0.14 
0.54541363505332 0.14 
0.554034378097228 0.14 
0.562730085064781 0.14 
0.571502071137618 0.15 
0.580351686414601 0.15 
0.589280317158902 0.15 
0.598289387101268 0.15 
0.60738035880252 0.15 
0.616554735078561 0.16 
0.625814060491358 0.16 
0.635159922909596 0.16 
0.644593955142955 0.16 
0.65411783665421 0.16 
0.663733295353652 0.17 
0.673442109480613 0.17 
0.683246109577234 0.17 
0.693147180559945 0.18 
0.703147263894529 0.18 
0.713248359881032 0.19 
0.723452530055274 0.19 
0.733761899714136 0.20 
0.744178660572391 0.20 
0.754705073559379 0.20 
0.765343471764434 0.21 
0.776096263540696 0.21 
0.7869659357776 0.21 
0.797955057353195 0.22 
0.809066282778266 0.23 
0.820302356045192 0.24 
0.831666114695507 0.24 
0.843160494121242 0.24 
0.854788532116361 0.25 
0.866553373695948 0.25 
0.878458276202266 0.25 
0.890506614718441 0.26 
0.902701887812259 0.26 
0.915047723634558 0.26 
0.927547886398789 0.27 
0.940206283270713 0.28 
0.953026971699775 0.29 
0.966014167226586 0.29 
0.979172251804097 0.30 
0.992505782673562 0.30 
1.00601950184028 0.30 
1.01971834619845 0.30 
1.03360745835911 0.31 
1.04769219824085 0.31 
1.06197815548833 0.32 
1.0764711627909 0.32 
1.09117731018059 0.33 
1.10610296039727 0.33 
1.12125476541787 0.34 
1.13663968425735 0.35 
1.15226500216043 0.36 
1.16813835131672 0.36 
1.1842677332466 0.37 
1.20066154302228 0.38 
1.21732859550749 0.38 
1.23427815382127 0.39 
1.25151996025577 0.40 
1.26906426990668 0.41 
1.28692188730669 0.43 
1.30510420638988 0.43 
1.32362325415712 0.45 
1.3424917384615 0.46 
1.36172310038939 0.47 
1.38133157177776 0.48 
1.40133223848443 0.48 
1.42174111011564 0.48 
1.44257519701848 0.48 
1.46385259546577 0.48 
1.48559258210217 0.50 
1.50781571888688 0.50 
1.53054396996444 0.52 
1.5538008321287 0.52 
1.57761148082242 0.54 
1.60200293394658 0.55 
1.627004236152 0.55 
1.65264666676534 0.59 
1.67896397508271 0.66 
1.70599264747063 0.70 
1.73377221157771 0.70 
1.76234558402176 0.72 
1.79175946922806 0.74 
1.82206481872338 0.74 
1.85331736222749 0.86 
1.88557822444571 0.89 
1.9189146447133 0.91 
1.95340082078447 0.93 
1.98911890338655 0.98 
2.0261601750669 1.00 
2.06462645589469 1.04 
2.1046317905084 1.10 
2.14630448690896 1.12 
2.1897895988487 1.13 
2.23525197292546 1.15 
2.28288002191471 1.17 
2.33289044248938 1.37 
2.3855341759748 1.42 
2.44110402712961 1.44 
2.49994452715254 1.53 
2.56246488413387 1.58 
2.62915625863255 1.63 
2.70061522261469 1.83 
2.77757626375082 1.86 
2.86095787268987 1.89 
2.9519296508956 1.91 
3.05201310945258 1.99 
3.16323874456281 2.02 
3.28840188751681 2.15 
3.43150273115748 2.19 
3.59855681582065 2.23 
3.7992275112828 2.86 
4.05054193956371 2.99 
4.38701417618492 3.70 
4.89783979995091 5.80 
